# Wall heat-flux
# Time        	patch         	min           	max           	integral      
0.000120048   	fluid_to_solid	-6.970837e-05	3.693187e-07	-2.549309e-08
0.000254295   	fluid_to_solid	-6.459188e-01	1.905578e+01	3.035616e-03
0.000393995   	fluid_to_solid	-5.209926e+00	4.398251e+01	6.374344e-03
0.000542218   	fluid_to_solid	-5.908871e+00	6.540362e+01	9.740327e-03
0.00069594    	fluid_to_solid	-5.774659e+00	8.686752e+01	1.328229e-02
0.000853565   	fluid_to_solid	-5.687432e+00	1.088051e+02	1.694069e-02
0.00101504    	fluid_to_solid	-5.617106e+00	1.309049e+02	2.064982e-02
0.00118002    	fluid_to_solid	-5.540687e+00	1.530855e+02	2.437934e-02
0.00134808    	fluid_to_solid	-5.458864e+00	1.752789e+02	2.811354e-02
0.00151846    	fluid_to_solid	-5.371989e+00	1.974294e+02	3.185066e-02
0.00169093    	fluid_to_solid	-5.279821e+00	2.194282e+02	3.557908e-02
0.00186524    	fluid_to_solid	-5.185307e+00	2.416682e+02	3.929272e-02
0.00204142    	fluid_to_solid	-5.091735e+00	2.637724e+02	4.297992e-02
0.00221921    	fluid_to_solid	-5.011130e+00	2.857618e+02	4.663637e-02
0.00239862    	fluid_to_solid	-4.947270e+00	3.075505e+02	5.025167e-02
0.0025797     	fluid_to_solid	-4.887192e+00	3.291114e+02	5.382464e-02
0.00276248    	fluid_to_solid	-4.830541e+00	3.504493e+02	5.735618e-02
0.00294664    	fluid_to_solid	-4.777546e+00	3.715757e+02	6.084958e-02
0.00313115    	fluid_to_solid	-4.728398e+00	3.925221e+02	6.430416e-02
0.00331566    	fluid_to_solid	-4.682330e+00	4.131736e+02	6.770253e-02
0.00350018    	fluid_to_solid	-4.637917e+00	4.334678e+02	7.104118e-02
0.00368504    	fluid_to_solid	-4.594240e+00	4.534086e+02	7.432228e-02
0.00386991    	fluid_to_solid	-4.548756e+00	4.730543e+02	7.755803e-02
0.00405477    	fluid_to_solid	-4.501350e+00	4.923696e+02	8.074349e-02
0.00423964    	fluid_to_solid	-4.450343e+00	5.113631e+02	8.388128e-02
0.0044245     	fluid_to_solid	-4.396723e+00	5.300432e+02	8.697303e-02
0.00460973    	fluid_to_solid	-4.340512e+00	5.484103e+02	9.001816e-02
0.00479495    	fluid_to_solid	-4.282420e+00	5.665191e+02	9.302587e-02
0.00498018    	fluid_to_solid	-4.223055e+00	5.843325e+02	9.598847e-02
0.00516576    	fluid_to_solid	-4.163084e+00	6.018487e+02	9.890339e-02
0.00535135    	fluid_to_solid	-4.103110e+00	6.191201e+02	1.017785e-01
0.00553693    	fluid_to_solid	-4.044580e+00	6.361099e+02	1.046052e-01
0.00572288    	fluid_to_solid	-3.988069e+00	6.528160e+02	1.073811e-01
0.00590883    	fluid_to_solid	-3.934367e+00	6.692904e+02	1.101152e-01
0.00609515    	fluid_to_solid	-3.883570e+00	6.854902e+02	1.127991e-01
0.00628147    	fluid_to_solid	-3.835437e+00	7.014676e+02	1.154431e-01
0.00646816    	fluid_to_solid	-3.789546e+00	7.171802e+02	1.180395e-01
0.00665485    	fluid_to_solid	-3.745434e+00	7.326801e+02	1.205991e-01
0.00684192    	fluid_to_solid	-3.702859e+00	7.479257e+02	1.231152e-01
0.00702898    	fluid_to_solid	-3.661164e+00	7.629690e+02	1.255993e-01
0.00721642    	fluid_to_solid	-3.619364e+00	7.777685e+02	1.280446e-01
0.00740386    	fluid_to_solid	-3.576953e+00	7.923753e+02	1.304624e-01
0.00759131    	fluid_to_solid	-3.545053e+00	8.067561e+02	1.328474e-01
0.00777913    	fluid_to_solid	-3.513299e+00	8.209075e+02	1.351990e-01
0.00796695    	fluid_to_solid	-3.480817e+00	8.348784e+02	1.375273e-01
0.00815477    	fluid_to_solid	-3.447378e+00	8.486354e+02	1.398258e-01
0.0083426     	fluid_to_solid	-3.413347e+00	8.621818e+02	1.420950e-01
0.0085308     	fluid_to_solid	-3.379126e+00	8.755123e+02	1.443322e-01
0.00871901    	fluid_to_solid	-3.345221e+00	8.886740e+02	1.465464e-01
0.00890722    	fluid_to_solid	-3.312027e+00	9.016332e+02	1.487299e-01
0.00909582    	fluid_to_solid	-3.279978e+00	9.143842e+02	1.508798e-01
0.00928442    	fluid_to_solid	-3.249775e+00	9.269732e+02	1.530050e-01
0.00947301    	fluid_to_solid	-3.221520e+00	9.393677e+02	1.550986e-01
0.00966201    	fluid_to_solid	-3.195308e+00	9.515620e+02	1.571580e-01
0.009851      	fluid_to_solid	-3.171181e+00	9.636023e+02	1.591932e-01
0.01004       	fluid_to_solid	-3.149005e+00	9.754574e+02	1.611982e-01
0.0102294     	fluid_to_solid	-3.128544e+00	9.871218e+02	1.631712e-01
0.0104188     	fluid_to_solid	-3.109392e+00	9.986415e+02	1.651231e-01
0.0106082     	fluid_to_solid	-3.090986e+00	1.009986e+03	1.670483e-01
0.0107975     	fluid_to_solid	-3.072977e+00	1.021159e+03	1.689482e-01
0.0109873     	fluid_to_solid	-3.055011e+00	1.032156e+03	1.708210e-01
0.0111771     	fluid_to_solid	-3.036712e+00	1.043020e+03	1.726768e-01
0.0113669     	fluid_to_solid	-3.017897e+00	1.053723e+03	1.745097e-01
0.0115567     	fluid_to_solid	-2.998540e+00	1.064266e+03	1.763199e-01
0.0117469     	fluid_to_solid	-2.978585e+00	1.074643e+03	1.781049e-01
0.0119371     	fluid_to_solid	-2.958202e+00	1.084902e+03	1.798738e-01
0.0121273     	fluid_to_solid	-2.937667e+00	1.095016e+03	1.816199e-01
0.0123175     	fluid_to_solid	-2.917214e+00	1.104986e+03	1.833427e-01
0.0125077     	fluid_to_solid	-2.897131e+00	1.114814e+03	1.850420e-01
0.0126983     	fluid_to_solid	-2.877631e+00	1.124492e+03	1.867148e-01
0.012889      	fluid_to_solid	-2.858946e+00	1.134061e+03	1.883701e-01
0.0130796     	fluid_to_solid	-2.841198e+00	1.143491e+03	1.900015e-01
0.0132702     	fluid_to_solid	-2.824509e+00	1.152785e+03	1.916091e-01
0.0134608     	fluid_to_solid	-2.808812e+00	1.161946e+03	1.931933e-01
0.0136518     	fluid_to_solid	-2.794032e+00	1.170966e+03	1.947515e-01
0.0138429     	fluid_to_solid	-2.779965e+00	1.179886e+03	1.962939e-01
0.0140339     	fluid_to_solid	-2.766359e+00	1.188680e+03	1.978147e-01
0.0142249     	fluid_to_solid	-2.753067e+00	1.197351e+03	1.993147e-01
0.014416      	fluid_to_solid	-2.741009e+00	1.205902e+03	2.007947e-01
0.014607      	fluid_to_solid	-2.733166e+00	1.214334e+03	2.022554e-01
0.0147985     	fluid_to_solid	-2.725071e+00	1.222641e+03	2.036944e-01
0.0149899     	fluid_to_solid	-2.716681e+00	1.230862e+03	2.051216e-01
0.0151814     	fluid_to_solid	-2.707958e+00	1.238970e+03	2.065313e-01
0.0153729     	fluid_to_solid	-2.698906e+00	1.246967e+03	2.079237e-01
0.0155643     	fluid_to_solid	-2.689636e+00	1.254854e+03	2.092989e-01
0.0157558     	fluid_to_solid	-2.680277e+00	1.262632e+03	2.106569e-01
0.0159473     	fluid_to_solid	-2.670947e+00	1.270304e+03	2.119976e-01
0.0161392     	fluid_to_solid	-2.661784e+00	1.277860e+03	2.133178e-01
0.0163311     	fluid_to_solid	-2.652962e+00	1.285338e+03	2.146267e-01
0.016523      	fluid_to_solid	-2.644574e+00	1.292713e+03	2.159181e-01
0.0167149     	fluid_to_solid	-2.636654e+00	1.299987e+03	2.171922e-01
0.0169068     	fluid_to_solid	-2.629287e+00	1.307160e+03	2.184492e-01
0.0170987     	fluid_to_solid	-2.622402e+00	1.314235e+03	2.196894e-01
0.017291      	fluid_to_solid	-2.615935e+00	1.321204e+03	2.209099e-01
0.0174834     	fluid_to_solid	-2.609800e+00	1.328104e+03	2.221204e-01
0.0176757     	fluid_to_solid	-2.603885e+00	1.334910e+03	2.233151e-01
0.0178681     	fluid_to_solid	-2.598040e+00	1.341625e+03	2.244947e-01
0.0180604     	fluid_to_solid	-2.592143e+00	1.348249e+03	2.256596e-01
0.0182527     	fluid_to_solid	-2.586129e+00	1.354784e+03	2.268102e-01
0.0184451     	fluid_to_solid	-2.579878e+00	1.361232e+03	2.279469e-01
0.0186374     	fluid_to_solid	-2.573363e+00	1.367593e+03	2.290698e-01
0.0188298     	fluid_to_solid	-2.566600e+00	1.373870e+03	2.301793e-01
0.0190226     	fluid_to_solid	-2.559577e+00	1.380054e+03	2.312720e-01
0.0192154     	fluid_to_solid	-2.552356e+00	1.386179e+03	2.323574e-01
0.0194082     	fluid_to_solid	-2.545035e+00	1.392223e+03	2.334293e-01
0.019601      	fluid_to_solid	-2.537692e+00	1.398186e+03	2.344878e-01
0.0197938     	fluid_to_solid	-2.530387e+00	1.404069e+03	2.355329e-01
0.0199866     	fluid_to_solid	-2.523201e+00	1.409874e+03	2.365646e-01
0.0201794     	fluid_to_solid	-2.516170e+00	1.415600e+03	2.375831e-01
0.0203722     	fluid_to_solid	-2.509327e+00	1.421249e+03	2.385883e-01
0.020565      	fluid_to_solid	-2.502678e+00	1.426823e+03	2.395804e-01
0.0207583     	fluid_to_solid	-2.496174e+00	1.432313e+03	2.405564e-01
0.0209516     	fluid_to_solid	-2.489784e+00	1.437753e+03	2.415256e-01
0.0211448     	fluid_to_solid	-2.483453e+00	1.443121e+03	2.424824e-01
0.0213381     	fluid_to_solid	-2.477123e+00	1.448417e+03	2.434274e-01
0.0215314     	fluid_to_solid	-2.470703e+00	1.453643e+03	2.443607e-01
0.0217246     	fluid_to_solid	-2.464141e+00	1.458799e+03	2.452826e-01
0.0219179     	fluid_to_solid	-2.457379e+00	1.463888e+03	2.461935e-01
0.0221112     	fluid_to_solid	-2.450396e+00	1.468909e+03	2.470936e-01
0.0223045     	fluid_to_solid	-2.443176e+00	1.473865e+03	2.479829e-01
0.0224977     	fluid_to_solid	-2.435709e+00	1.478755e+03	2.488616e-01
0.022691      	fluid_to_solid	-2.428034e+00	1.483581e+03	2.497299e-01
0.0228843     	fluid_to_solid	-2.420193e+00	1.488344e+03	2.505878e-01
0.023078      	fluid_to_solid	-2.412208e+00	1.493035e+03	2.514317e-01
0.0232718     	fluid_to_solid	-2.404090e+00	1.497685e+03	2.522710e-01
0.0234656     	fluid_to_solid	-2.395938e+00	1.502274e+03	2.531000e-01
0.0236593     	fluid_to_solid	-2.387757e+00	1.506802e+03	2.539188e-01
0.0238531     	fluid_to_solid	-2.379569e+00	1.511271e+03	2.547274e-01
0.0240468     	fluid_to_solid	-2.371382e+00	1.515681e+03	2.555260e-01
0.0242406     	fluid_to_solid	-2.363207e+00	1.520032e+03	2.563147e-01
0.0244343     	fluid_to_solid	-2.355019e+00	1.524327e+03	2.570938e-01
0.0246281     	fluid_to_solid	-2.346788e+00	1.528565e+03	2.578633e-01
0.0248219     	fluid_to_solid	-2.338472e+00	1.532747e+03	2.586235e-01
0.0250156     	fluid_to_solid	-2.330044e+00	1.536875e+03	2.593746e-01
0.0252094     	fluid_to_solid	-2.321473e+00	1.540948e+03	2.601169e-01
0.0254031     	fluid_to_solid	-2.312711e+00	1.544969e+03	2.608504e-01
0.0255969     	fluid_to_solid	-2.303761e+00	1.548937e+03	2.615754e-01
0.0257912     	fluid_to_solid	-2.294571e+00	1.552845e+03	2.622882e-01
0.0259854     	fluid_to_solid	-2.285168e+00	1.556721e+03	2.629984e-01
0.0261797     	fluid_to_solid	-2.275554e+00	1.560547e+03	2.637004e-01
0.026374      	fluid_to_solid	-2.265760e+00	1.564323e+03	2.643942e-01
0.0265682     	fluid_to_solid	-2.255807e+00	1.568050e+03	2.650799e-01
0.0267625     	fluid_to_solid	-2.245712e+00	1.571727e+03	2.657576e-01
0.0269567     	fluid_to_solid	-2.235496e+00	1.575355e+03	2.664273e-01
0.027151      	fluid_to_solid	-2.225184e+00	1.578936e+03	2.670892e-01
0.0273453     	fluid_to_solid	-2.214797e+00	1.582470e+03	2.677432e-01
0.0275395     	fluid_to_solid	-2.204340e+00	1.585957e+03	2.683894e-01
0.0277338     	fluid_to_solid	-2.193811e+00	1.589398e+03	2.690280e-01
0.0279281     	fluid_to_solid	-2.183205e+00	1.592795e+03	2.696590e-01
0.0281223     	fluid_to_solid	-2.172513e+00	1.596147e+03	2.702825e-01
0.0283166     	fluid_to_solid	-2.161726e+00	1.599455e+03	2.708988e-01
0.0285109     	fluid_to_solid	-2.150813e+00	1.602720e+03	2.715080e-01
0.0287051     	fluid_to_solid	-2.139767e+00	1.605942e+03	2.721101e-01
0.0288994     	fluid_to_solid	-2.128572e+00	1.609122e+03	2.727054e-01
0.0290942     	fluid_to_solid	-2.117194e+00	1.612253e+03	2.732902e-01
0.029289      	fluid_to_solid	-2.105631e+00	1.615360e+03	2.738739e-01
0.0294838     	fluid_to_solid	-2.093894e+00	1.618427e+03	2.744511e-01
0.0296786     	fluid_to_solid	-2.081983e+00	1.621455e+03	2.750218e-01
0.0298734     	fluid_to_solid	-2.069923e+00	1.624444e+03	2.755861e-01
0.0300682     	fluid_to_solid	-2.057702e+00	1.627393e+03	2.761441e-01
0.030263      	fluid_to_solid	-2.045347e+00	1.630305e+03	2.766959e-01
0.0304578     	fluid_to_solid	-2.032872e+00	1.633178e+03	2.772416e-01
0.0306526     	fluid_to_solid	-2.020285e+00	1.636014e+03	2.777811e-01
0.0308473     	fluid_to_solid	-2.007608e+00	1.638812e+03	2.783145e-01
0.0310421     	fluid_to_solid	-1.994836e+00	1.641574e+03	2.788420e-01
0.0312369     	fluid_to_solid	-1.981978e+00	1.644300e+03	2.793636e-01
0.0314317     	fluid_to_solid	-1.969035e+00	1.646990e+03	2.798795e-01
0.0316265     	fluid_to_solid	-1.956006e+00	1.649645e+03	2.803898e-01
0.0318213     	fluid_to_solid	-1.942885e+00	1.652265e+03	2.808945e-01
0.0320161     	fluid_to_solid	-1.929664e+00	1.654851e+03	2.813939e-01
0.0322109     	fluid_to_solid	-1.916330e+00	1.657403e+03	2.818879e-01
0.0324057     	fluid_to_solid	-1.902883e+00	1.659922e+03	2.823767e-01
0.0326005     	fluid_to_solid	-1.889303e+00	1.662407e+03	2.828604e-01
0.0327953     	fluid_to_solid	-1.875609e+00	1.664861e+03	2.833390e-01
0.0329901     	fluid_to_solid	-1.861790e+00	1.667282e+03	2.838127e-01
0.0331849     	fluid_to_solid	-1.847847e+00	1.669672e+03	2.842816e-01
0.0333803     	fluid_to_solid	-1.833771e+00	1.672023e+03	2.847415e-01
0.0335756     	fluid_to_solid	-1.819553e+00	1.674359e+03	2.852022e-01
0.033771      	fluid_to_solid	-1.805238e+00	1.676665e+03	2.856582e-01
0.0339664     	fluid_to_solid	-1.790827e+00	1.678941e+03	2.861095e-01
0.0341617     	fluid_to_solid	-1.776333e+00	1.681188e+03	2.865562e-01
0.0343571     	fluid_to_solid	-1.761771e+00	1.683405e+03	2.869983e-01
0.0345525     	fluid_to_solid	-1.747140e+00	1.685593e+03	2.874359e-01
0.0347478     	fluid_to_solid	-1.732446e+00	1.687752e+03	2.878691e-01
0.0349432     	fluid_to_solid	-1.717698e+00	1.689884e+03	2.882979e-01
0.0351386     	fluid_to_solid	-1.702891e+00	1.691987e+03	2.887224e-01
0.0353339     	fluid_to_solid	-1.691193e+00	1.694062e+03	2.891426e-01
0.0355293     	fluid_to_solid	-1.681390e+00	1.696111e+03	2.895586e-01
0.0357247     	fluid_to_solid	-1.671588e+00	1.698132e+03	2.899706e-01
0.03592       	fluid_to_solid	-1.693585e+00	1.700127e+03	2.903785e-01
0.0361154     	fluid_to_solid	-1.754541e+00	1.702096e+03	2.907824e-01
0.0363108     	fluid_to_solid	-1.817783e+00	1.704040e+03	2.911824e-01
0.0365061     	fluid_to_solid	-1.883342e+00	1.705958e+03	2.915786e-01
0.0367015     	fluid_to_solid	-1.951246e+00	1.707850e+03	2.919711e-01
0.0368969     	fluid_to_solid	-2.021537e+00	1.709719e+03	2.923597e-01
0.0370922     	fluid_to_solid	-2.094247e+00	1.711563e+03	2.927450e-01
0.0372876     	fluid_to_solid	-2.169419e+00	1.713383e+03	2.931272e-01
0.0374829     	fluid_to_solid	-2.247088e+00	1.715179e+03	2.935063e-01
0.0376783     	fluid_to_solid	-2.327287e+00	1.716952e+03	2.938824e-01
0.0378737     	fluid_to_solid	-2.410042e+00	1.718702e+03	2.942555e-01
0.038069      	fluid_to_solid	-2.495385e+00	1.720430e+03	2.946257e-01
0.0382644     	fluid_to_solid	-2.583355e+00	1.722135e+03	2.949929e-01
0.0384598     	fluid_to_solid	-2.673981e+00	1.723818e+03	2.953573e-01
0.0386551     	fluid_to_solid	-2.767282e+00	1.725479e+03	2.957188e-01
0.0388505     	fluid_to_solid	-2.863286e+00	1.727119e+03	2.960775e-01
0.0390465     	fluid_to_solid	-2.962678e+00	1.728730e+03	2.964292e-01
0.0392425     	fluid_to_solid	-3.064494e+00	1.730334e+03	2.967836e-01
0.0394385     	fluid_to_solid	-3.169102e+00	1.731918e+03	2.971352e-01
0.0396345     	fluid_to_solid	-3.276524e+00	1.733482e+03	2.974842e-01
0.0398305     	fluid_to_solid	-3.386782e+00	1.735026e+03	2.978307e-01
0.0400265     	fluid_to_solid	-3.499895e+00	1.736550e+03	2.981747e-01
0.0402225     	fluid_to_solid	-3.615882e+00	1.738055e+03	2.985162e-01
0.0404184     	fluid_to_solid	-3.734764e+00	1.739540e+03	2.988552e-01
0.0406144     	fluid_to_solid	-3.856565e+00	1.741006e+03	2.991918e-01
0.0408104     	fluid_to_solid	-3.981294e+00	1.742453e+03	2.995260e-01
0.0410064     	fluid_to_solid	-4.108972e+00	1.743881e+03	2.998578e-01
0.0412024     	fluid_to_solid	-4.239615e+00	1.745291e+03	3.001874e-01
0.0413984     	fluid_to_solid	-4.373243e+00	1.746683e+03	3.005152e-01
0.0415944     	fluid_to_solid	-4.509870e+00	1.748057e+03	3.008411e-01
0.0417904     	fluid_to_solid	-4.649510e+00	1.749413e+03	3.011651e-01
0.0419864     	fluid_to_solid	-4.792175e+00	1.750752e+03	3.014873e-01
0.0421824     	fluid_to_solid	-4.937879e+00	1.752073e+03	3.018077e-01
0.0423784     	fluid_to_solid	-5.086633e+00	1.753377e+03	3.021263e-01
0.0425744     	fluid_to_solid	-5.238441e+00	1.754665e+03	3.024433e-01
0.0427703     	fluid_to_solid	-5.393312e+00	1.755936e+03	3.027586e-01
0.0429663     	fluid_to_solid	-5.551252e+00	1.757192e+03	3.030722e-01
0.0431623     	fluid_to_solid	-5.712269e+00	1.758431e+03	3.033841e-01
0.0433583     	fluid_to_solid	-5.876365e+00	1.759655e+03	3.036945e-01
0.0435543     	fluid_to_solid	-6.043543e+00	1.760864e+03	3.040033e-01
0.0437503     	fluid_to_solid	-6.213811e+00	1.762057e+03	3.043104e-01
0.0439463     	fluid_to_solid	-6.387171e+00	1.763235e+03	3.046161e-01
0.0441423     	fluid_to_solid	-6.563624e+00	1.764399e+03	3.049201e-01
0.0443383     	fluid_to_solid	-6.743164e+00	1.765548e+03	3.052226e-01
0.0445343     	fluid_to_solid	-6.925789e+00	1.766684e+03	3.055236e-01
0.0447303     	fluid_to_solid	-7.111503e+00	1.767805e+03	3.058231e-01
0.0449263     	fluid_to_solid	-7.300302e+00	1.768912e+03	3.061211e-01
0.0451223     	fluid_to_solid	-7.492184e+00	1.770006e+03	3.064177e-01
0.0453182     	fluid_to_solid	-7.687153e+00	1.771087e+03	3.067129e-01
0.0455142     	fluid_to_solid	-7.885208e+00	1.772156e+03	3.070068e-01
0.0457102     	fluid_to_solid	-8.086342e+00	1.773211e+03	3.072995e-01
0.0459062     	fluid_to_solid	-8.290532e+00	1.774254e+03	3.075910e-01
0.0461022     	fluid_to_solid	-8.497758e+00	1.775285e+03	3.078812e-01
0.0462982     	fluid_to_solid	-8.707996e+00	1.776304e+03	3.081704e-01
0.0464942     	fluid_to_solid	-8.921226e+00	1.777311e+03	3.084586e-01
0.0466902     	fluid_to_solid	-9.137450e+00	1.778306e+03	3.087460e-01
0.0468862     	fluid_to_solid	-9.356669e+00	1.779290e+03	3.090324e-01
0.0470822     	fluid_to_solid	-9.578854e+00	1.780263e+03	3.093180e-01
0.0472782     	fluid_to_solid	-9.803953e+00	1.781224e+03	3.096027e-01
0.0474742     	fluid_to_solid	-1.003194e+01	1.782174e+03	3.098866e-01
0.0476709     	fluid_to_solid	-1.026432e+01	1.783107e+03	3.101650e-01
0.0478676     	fluid_to_solid	-1.049893e+01	1.784041e+03	3.104481e-01
0.0480643     	fluid_to_solid	-1.073640e+01	1.784964e+03	3.107303e-01
0.0482611     	fluid_to_solid	-1.097671e+01	1.785878e+03	3.110115e-01
0.0484578     	fluid_to_solid	-1.121985e+01	1.786782e+03	3.112919e-01
0.0486545     	fluid_to_solid	-1.146581e+01	1.787675e+03	3.115713e-01
0.0488512     	fluid_to_solid	-1.171455e+01	1.788558e+03	3.118497e-01
0.049048      	fluid_to_solid	-1.196607e+01	1.789432e+03	3.121272e-01
0.0492447     	fluid_to_solid	-1.222035e+01	1.790296e+03	3.124037e-01
0.0494414     	fluid_to_solid	-1.247739e+01	1.791150e+03	3.126793e-01
0.0496381     	fluid_to_solid	-1.273716e+01	1.791994e+03	3.129540e-01
0.0498349     	fluid_to_solid	-1.299967e+01	1.792829e+03	3.132277e-01
0.0500316     	fluid_to_solid	-1.326491e+01	1.793655e+03	3.135004e-01
0.0502283     	fluid_to_solid	-1.353290e+01	1.794472e+03	3.137722e-01
0.050425      	fluid_to_solid	-1.380360e+01	1.795281e+03	3.140432e-01
0.0506218     	fluid_to_solid	-1.407688e+01	1.796080e+03	3.143137e-01
0.0508185     	fluid_to_solid	-1.435274e+01	1.796871e+03	3.145837e-01
0.0510152     	fluid_to_solid	-1.463117e+01	1.797654e+03	3.148531e-01
0.0512119     	fluid_to_solid	-1.491221e+01	1.798428e+03	3.151220e-01
0.0514087     	fluid_to_solid	-1.519582e+01	1.799195e+03	3.153904e-01
0.0516054     	fluid_to_solid	-1.550209e+01	1.799954e+03	3.156584e-01
0.0518021     	fluid_to_solid	-1.592642e+01	1.800706e+03	3.159258e-01
0.0519989     	fluid_to_solid	-1.635437e+01	1.801450e+03	3.161927e-01
0.0521956     	fluid_to_solid	-1.678591e+01	1.802187e+03	3.164592e-01
0.0523923     	fluid_to_solid	-1.722103e+01	1.802918e+03	3.167251e-01
0.052589      	fluid_to_solid	-1.765968e+01	1.803643e+03	3.169906e-01
0.0527858     	fluid_to_solid	-1.810183e+01	1.804361e+03	3.172555e-01
0.0529825     	fluid_to_solid	-1.854742e+01	1.805074e+03	3.175200e-01
0.0531792     	fluid_to_solid	-1.899642e+01	1.805782e+03	3.177841e-01
0.0533759     	fluid_to_solid	-1.944879e+01	1.806485e+03	3.180477e-01
0.0535727     	fluid_to_solid	-1.990448e+01	1.807184e+03	3.183108e-01
0.0537694     	fluid_to_solid	-2.036343e+01	1.807877e+03	3.185735e-01
0.0539661     	fluid_to_solid	-2.082559e+01	1.808567e+03	3.188358e-01
0.0541628     	fluid_to_solid	-2.129092e+01	1.809252e+03	3.190976e-01
0.0543596     	fluid_to_solid	-2.175938e+01	1.809932e+03	3.193589e-01
0.0545563     	fluid_to_solid	-2.223090e+01	1.810609e+03	3.196197e-01
0.054753      	fluid_to_solid	-2.270541e+01	1.811281e+03	3.198800e-01
0.0549497     	fluid_to_solid	-2.318283e+01	1.811950e+03	3.201399e-01
0.0551465     	fluid_to_solid	-2.366312e+01	1.812614e+03	3.203995e-01
0.0553432     	fluid_to_solid	-2.414624e+01	1.813274e+03	3.206587e-01
0.0555399     	fluid_to_solid	-2.463219e+01	1.813930e+03	3.209176e-01
0.0557366     	fluid_to_solid	-2.512095e+01	1.814582e+03	3.211762e-01
0.0559334     	fluid_to_solid	-2.561241e+01	1.815230e+03	3.214345e-01
0.0561301     	fluid_to_solid	-2.610645e+01	1.815875e+03	3.216926e-01
0.0563268     	fluid_to_solid	-2.660304e+01	1.816516e+03	3.219504e-01
0.0565236     	fluid_to_solid	-2.710212e+01	1.817153e+03	3.222081e-01
0.0567203     	fluid_to_solid	-2.760347e+01	1.817786e+03	3.224655e-01
0.056917      	fluid_to_solid	-2.810687e+01	1.818416e+03	3.227227e-01
0.0571137     	fluid_to_solid	-2.861228e+01	1.819042e+03	3.229799e-01
0.0573105     	fluid_to_solid	-2.911972e+01	1.819665e+03	3.232370e-01
0.0575072     	fluid_to_solid	-2.962919e+01	1.820284e+03	3.234942e-01
0.0577039     	fluid_to_solid	-3.014061e+01	1.820899e+03	3.237516e-01
0.0579006     	fluid_to_solid	-3.065394e+01	1.821511e+03	3.240092e-01
0.0580974     	fluid_to_solid	-3.116916e+01	1.822119e+03	3.242668e-01
0.0582941     	fluid_to_solid	-3.168621e+01	1.822724e+03	3.245245e-01
0.0584908     	fluid_to_solid	-3.220501e+01	1.823326e+03	3.247823e-01
0.0586875     	fluid_to_solid	-3.272554e+01	1.823923e+03	3.250401e-01
0.0588843     	fluid_to_solid	-3.324770e+01	1.824517e+03	3.252980e-01
0.059081      	fluid_to_solid	-3.377148e+01	1.825108e+03	3.255561e-01
0.0592777     	fluid_to_solid	-3.429677e+01	1.825695e+03	3.258144e-01
0.0594744     	fluid_to_solid	-3.482349e+01	1.826278e+03	3.260728e-01
0.0596712     	fluid_to_solid	-3.535155e+01	1.826858e+03	3.263315e-01
0.0598679     	fluid_to_solid	-3.588081e+01	1.827434e+03	3.265907e-01
0.0600646     	fluid_to_solid	-3.641120e+01	1.828006e+03	3.268508e-01
0.0602613     	fluid_to_solid	-3.694285e+01	1.828575e+03	3.271116e-01
0.0604581     	fluid_to_solid	-3.747590e+01	1.829141e+03	3.273732e-01
0.0606548     	fluid_to_solid	-3.801029e+01	1.829703e+03	3.276356e-01
0.0608515     	fluid_to_solid	-3.854597e+01	1.830262e+03	3.278986e-01
0.0610483     	fluid_to_solid	-3.908286e+01	1.830817e+03	3.281623e-01
0.061245      	fluid_to_solid	-3.962093e+01	1.831369e+03	3.284267e-01
0.0614417     	fluid_to_solid	-4.016012e+01	1.831917e+03	3.286916e-01
0.0616384     	fluid_to_solid	-4.070039e+01	1.832462e+03	3.289571e-01
0.0618352     	fluid_to_solid	-4.124168e+01	1.833003e+03	3.292232e-01
0.0620319     	fluid_to_solid	-4.178392e+01	1.833541e+03	3.294898e-01
0.0622286     	fluid_to_solid	-4.232704e+01	1.834075e+03	3.297568e-01
0.0624253     	fluid_to_solid	-4.287098e+01	1.834606e+03	3.300244e-01
0.0626221     	fluid_to_solid	-4.341554e+01	1.835134e+03	3.302923e-01
0.0628188     	fluid_to_solid	-4.396066e+01	1.835658e+03	3.305607e-01
0.0630155     	fluid_to_solid	-4.450628e+01	1.836179e+03	3.308294e-01
0.0632122     	fluid_to_solid	-4.505231e+01	1.836696e+03	3.310984e-01
0.063409      	fluid_to_solid	-4.559863e+01	1.837210e+03	3.313678e-01
0.0636057     	fluid_to_solid	-4.614510e+01	1.837721e+03	3.316375e-01
0.0638024     	fluid_to_solid	-4.669152e+01	1.838228e+03	3.319074e-01
0.0639991     	fluid_to_solid	-4.723803e+01	1.838732e+03	3.321777e-01
0.0641959     	fluid_to_solid	-4.778478e+01	1.839232e+03	3.324483e-01
0.0643926     	fluid_to_solid	-4.833167e+01	1.839728e+03	3.327192e-01
0.0645893     	fluid_to_solid	-4.887844e+01	1.840222e+03	3.329904e-01
0.064786      	fluid_to_solid	-4.942487e+01	1.840712e+03	3.332619e-01
0.0649828     	fluid_to_solid	-4.997078e+01	1.841198e+03	3.335337e-01
0.0651795     	fluid_to_solid	-5.051611e+01	1.841681e+03	3.338057e-01
0.0653762     	fluid_to_solid	-5.106070e+01	1.842161e+03	3.340781e-01
0.0655729     	fluid_to_solid	-5.160441e+01	1.842638e+03	3.343507e-01
